,file_name,total_RNAs
29,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_20.npz,1710
30,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_21.npz,1689
31,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_22.npz,1944
32,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_23.npz,72
33,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_24.npz,290
34,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_25.npz,703
35,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_26.npz,7
36,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_27.npz,1455
37,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_28.npz,688
38,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_29.npz,1498
39,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_30.npz,20
40,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_31.npz,94
41,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_32.npz,90
42,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_33.npz,255
43,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_34.npz,24
44,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_35.npz,1054
45,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_36.npz,1138
46,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_001_results_results_cell_37.npz,489
47,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_0.npz,7153
48,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_1.npz,23
49,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_2.npz,7
50,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_3.npz,70
51,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_4.npz,216
52,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_5.npz,42
53,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_6.npz,1296
54,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_7.npz,52
55,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_8.npz,8
56,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_9.npz,345
57,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_10.npz,24
58,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_11.npz,21
59,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_002_results_results_cell_12.npz,13
60,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_004_results_results_cell_0.npz,40
61,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_004_results_results_cell_1.npz,137
62,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_004_results_results_cell_2.npz,273
63,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_004_results_results_cell_3.npz,3596
64,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_0.npz,1551
65,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_1.npz,675
66,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_2.npz,1153
67,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_3.npz,852
68,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_4.npz,161
69,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_5.npz,1449
70,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_6.npz,23
71,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_7.npz,16
72,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_8.npz,36
73,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_9.npz,7
74,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_10.npz,11
75,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_11.npz,347
76,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_12.npz,8
77,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_13.npz,3147
78,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_14.npz,1527
79,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_15.npz,123
80,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_16.npz,13
81,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_17.npz,119
82,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_007_results_results_cell_18.npz,52
83,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_0.npz,2726
84,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_1.npz,43
85,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_2.npz,293
86,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_3.npz,3197
87,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_4.npz,28
88,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_5.npz,232
89,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_6.npz,12392
90,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_7.npz,1983
91,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_8.npz,775
92,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_9.npz,9
93,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_10.npz,29
94,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_11.npz,15
95,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_12.npz,59
96,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_13.npz,402
97,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_14.npz,1007
98,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_15.npz,392
99,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_16.npz,154
100,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_17.npz,1280
101,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_18.npz,356
102,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_19.npz,154
103,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_20.npz,420
104,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_21.npz,22
105,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_22.npz,4511
106,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_23.npz,3
107,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_24.npz,42
108,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_25.npz,292
109,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_26.npz,573
110,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_27.npz,430
111,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_006_results_results_cell_28.npz,233
112,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_0.npz,9938
113,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_1.npz,6343
114,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_2.npz,174
115,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_3.npz,47
116,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_4.npz,107
117,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_5.npz,2838
118,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_6.npz,5603
119,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_7.npz,2083
120,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_8.npz,12220
121,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_9.npz,2440
122,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_10.npz,2602
123,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_003_results_results_cell_11.npz,2922
124,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_0.npz,1601
125,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_1.npz,12
126,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_2.npz,5862
127,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_3.npz,6120
128,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_4.npz,3956
129,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_5.npz,4805
130,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_6.npz,32
131,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_7.npz,34
132,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_8.npz,59
133,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_9.npz,530
134,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_10.npz,9323
135,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_11.npz,3908
136,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_12.npz,34
137,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_13.npz,4594
138,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_14.npz,1647
139,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_15.npz,45
140,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_16.npz,4437
141,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_17.npz,1959
142,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_18.npz,62
143,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_19.npz,4
144,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_010_results_results_cell_20.npz,18
145,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_0.npz,9048
146,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_1.npz,7215
147,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_2.npz,3157
148,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_3.npz,4543
149,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_4.npz,162
150,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_5.npz,1519
151,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_6.npz,5178
152,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_7.npz,180
153,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_8.npz,38
154,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_9.npz,43
155,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_10.npz,36
156,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_11.npz,2696
157,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_12.npz,5183
158,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_13.npz,2856
159,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_14.npz,2560
160,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_15.npz,2992
161,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_16.npz,5223
162,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_17.npz,3793
163,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_18.npz,4892
164,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_005_results_results_cell_19.npz,64
165,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_0.npz,6108
166,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_1.npz,2259
167,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_2.npz,4182
168,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_3.npz,3660
169,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_4.npz,3131
170,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_5.npz,3882
171,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_6.npz,1033
172,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_7.npz,44
173,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_8.npz,6467
174,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_9.npz,159
175,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_10.npz,2214
176,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_11.npz,2174
177,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_12.npz,1922
178,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_13.npz,5274
179,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_14.npz,2264
180,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_15.npz,2482
181,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_16.npz,2331
182,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_17.npz,3531
183,20221123_221123_smFISH_48hpi_WT_HIV_001_results_results_cell_18.npz,1
184,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_0.npz,1676
185,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_1.npz,9381
186,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_2.npz,433
187,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_3.npz,1503
188,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_4.npz,2891
189,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_5.npz,2002
190,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_6.npz,4081
191,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_7.npz,3221
192,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_8.npz,318
193,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_9.npz,3835
194,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_10.npz,2093
195,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_11.npz,414
196,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_003_results_results_cell_12.npz,453
197,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_0.npz,4762
198,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_1.npz,2574
199,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_2.npz,4087
200,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_3.npz,4734
201,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_4.npz,9
202,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_5.npz,91
203,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_6.npz,3
204,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_7.npz,1
205,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_8.npz,4
206,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_9.npz,20
207,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_10.npz,14
208,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_11.npz,1
209,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_12.npz,3838
210,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_001_results_results_cell_13.npz,7
211,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_0.npz,8159
212,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_1.npz,3211
213,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_2.npz,350
214,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_3.npz,3687
215,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_4.npz,1792
216,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_5.npz,1191
217,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_6.npz,1198
218,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_7.npz,2133
219,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_8.npz,1150
220,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_9.npz,950
221,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_10.npz,73
222,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_11.npz,2710
223,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_12.npz,4719
224,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_13.npz,677
225,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_14.npz,1055
226,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_15.npz,5150
227,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_16.npz,676
228,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_17.npz,4604
229,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_18.npz,4297
230,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_19.npz,263
231,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_20.npz,194
232,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_21.npz,1397
233,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_22.npz,555
234,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_013_results_results_cell_23.npz,4935
235,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_0.npz,816
236,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_1.npz,24
237,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_2.npz,6478
238,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_3.npz,4263
239,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_4.npz,2571
240,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_5.npz,3306
241,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_6.npz,2350
242,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_7.npz,14290
243,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_8.npz,2370
244,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_9.npz,2597
245,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_10.npz,38
246,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_11.npz,300
247,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_12.npz,3845
248,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_13.npz,4016
249,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_14.npz,1241
250,20221123_221123_smFISH_48hpi_MKRN1KO_HIV_002_results_results_cell_15.npz,995
251,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_0.npz,3183
252,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_1.npz,33
253,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_2.npz,4449
254,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_3.npz,16036
255,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_4.npz,2642
256,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_5.npz,1386
257,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_6.npz,144
258,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_7.npz,117
259,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_8.npz,15
260,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_9.npz,8
261,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_10.npz,56
262,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_11.npz,1410
263,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_12.npz,6329
264,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_13.npz,60
265,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_14.npz,93
266,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_15.npz,80
267,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_16.npz,336
268,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_17.npz,2091
269,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_18.npz,271
270,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_19.npz,4668
271,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_20.npz,96
272,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_21.npz,112
273,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_22.npz,226
274,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_23.npz,1262
275,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_24.npz,44
276,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_25.npz,1247
277,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_26.npz,73
278,20221221_221221_smFISH_MKRN1KO_HIV_rep3_48hpi_011_results_results_cell_27.npz,413
