,file_name,total_RNAs
81,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_30.npz,1555
82,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_31.npz,1692
83,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_32.npz,1985
84,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_33.npz,1889
85,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_34.npz,554
86,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_35.npz,562
87,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_36.npz,236
88,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_37.npz,282
89,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_38.npz,537
90,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_39.npz,467
91,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_40.npz,115
92,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_41.npz,432
93,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_42.npz,33
94,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_43.npz,42
95,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_44.npz,17
96,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_45.npz,11
97,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_46.npz,315
98,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_47.npz,108
99,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_48.npz,51
100,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_49.npz,39
101,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_50.npz,923
102,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_51.npz,64
103,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_52.npz,125
104,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_53.npz,1102
105,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_54.npz,109
106,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_55.npz,29
107,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_56.npz,50
108,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_57.npz,110
109,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_58.npz,45
110,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_59.npz,373
111,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_0.npz,35
112,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_1.npz,44
113,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_2.npz,63
114,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_3.npz,39
115,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_4.npz,16
116,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_5.npz,24
117,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_6.npz,23
118,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_7.npz,48
119,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_8.npz,35
120,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_9.npz,46
121,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_10.npz,16
122,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_11.npz,11
123,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_12.npz,6
124,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_13.npz,14
125,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_14.npz,18
126,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_15.npz,23
127,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_16.npz,18
128,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_17.npz,16
129,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_18.npz,16
130,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_19.npz,15
131,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_20.npz,22
132,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_21.npz,4
133,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_22.npz,22
134,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_23.npz,10
135,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_24.npz,2
136,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_25.npz,14
137,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_26.npz,25
138,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_27.npz,5
139,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_28.npz,3
140,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_29.npz,4
141,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_30.npz,0
142,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_31.npz,43
143,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_32.npz,17
144,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_33.npz,9
145,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_34.npz,0
146,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_35.npz,9
147,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_0.npz,622
148,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_1.npz,6060
149,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_2.npz,6033
150,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_3.npz,24
151,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_4.npz,2534
152,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_5.npz,63
153,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_6.npz,19
154,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_7.npz,64
155,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_8.npz,196
156,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_9.npz,143
157,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_10.npz,61
158,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_11.npz,36
159,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_12.npz,39
160,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_13.npz,16
161,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_14.npz,64
162,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_15.npz,1304
163,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_16.npz,975
164,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_17.npz,120
165,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_18.npz,108
166,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_19.npz,7
167,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_20.npz,45
168,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_21.npz,3335
169,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_22.npz,30
170,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_23.npz,79
171,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_24.npz,997
172,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_25.npz,757
173,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_26.npz,1225
174,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_27.npz,28
175,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_28.npz,74
176,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_29.npz,265
177,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_30.npz,232
178,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_31.npz,331
179,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_32.npz,171
180,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_33.npz,24
181,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_34.npz,57
182,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_35.npz,447
183,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_36.npz,3292
184,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_37.npz,36
185,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_38.npz,8
186,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_39.npz,70
187,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_40.npz,67
188,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_41.npz,12
189,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_42.npz,12
190,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_43.npz,22
191,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_44.npz,43
192,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_45.npz,10
193,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_46.npz,105
194,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_47.npz,992
195,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_48.npz,41
196,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_49.npz,24
197,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_50.npz,45
198,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_51.npz,12
199,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_52.npz,12
200,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_53.npz,20
201,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_54.npz,12
202,20221218_221218_smFISH_WT_HIV_rep2_72hpi_007_results_results_cell_55.npz,86
203,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_0.npz,2453
204,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_1.npz,3613
205,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_2.npz,1323
206,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_3.npz,1334
207,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_4.npz,166
208,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_5.npz,17
209,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_6.npz,66
210,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_7.npz,272
211,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_8.npz,523
212,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_9.npz,594
213,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_10.npz,620
214,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_11.npz,703
215,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_12.npz,306
216,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_13.npz,3357
217,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_14.npz,375
218,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_15.npz,50
219,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_16.npz,2545
220,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_17.npz,1039
221,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_18.npz,174
222,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_19.npz,652
223,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_20.npz,2366
224,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_21.npz,1186
225,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_22.npz,191
226,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_23.npz,1169
227,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_24.npz,5
228,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_25.npz,5
229,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_26.npz,0
230,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_27.npz,68
231,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_28.npz,66
232,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_29.npz,44
233,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_30.npz,0
234,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_31.npz,18
235,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_32.npz,5
236,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_33.npz,23
237,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_34.npz,116
238,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_35.npz,28
239,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_36.npz,6
240,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_37.npz,141
241,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_38.npz,161
242,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_39.npz,203
243,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_40.npz,161
244,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_41.npz,174
245,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_42.npz,474
246,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_43.npz,1
247,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_44.npz,2905
248,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_45.npz,695
249,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_46.npz,995
250,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_47.npz,114
251,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_48.npz,42
252,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_49.npz,544
253,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_50.npz,374
254,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_51.npz,8
255,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_52.npz,1605
256,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_53.npz,212
257,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_54.npz,45
258,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_55.npz,299
259,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_56.npz,10
260,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_57.npz,149
261,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_58.npz,54
262,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_59.npz,408
263,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_60.npz,72
264,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_61.npz,12
265,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_62.npz,405
266,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_63.npz,856
267,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_64.npz,357
268,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_65.npz,249
269,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_0.npz,2
270,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_1.npz,1
271,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_2.npz,0
272,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_3.npz,0
273,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_4.npz,0
274,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_5.npz,1
275,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_6.npz,2
276,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_7.npz,3
277,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_8.npz,2
278,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_9.npz,1
279,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_10.npz,3
280,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_11.npz,1
281,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_12.npz,0
282,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_13.npz,7
283,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_14.npz,5
284,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_15.npz,6
285,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_16.npz,3
286,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_17.npz,0
287,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_18.npz,0
288,20221218_221218_smFISH_WT_no_virus_rep2_72hpi_001_results_results_cell_19.npz,1
